"","subject","segment","session","hm_mean","hm_max","hm_mean_dvars","hm_max_dvars","thr","volume","log_volume","hm_mean_ten","hm_max_ten"
"37","sub0004","RS_C","D1",0.12881608451417,0.545715,32.4184184210526,58.5398,"0",140.776,4.94716997464946,1.2881608451417,5.45715
"38","sub0004","RS_C","D1",0.12881608451417,0.545715,32.4184184210526,58.5398,"23",84.408,4.43566218383979,1.2881608451417,5.45715
"39","sub0004","RS_C","D1",0.12881608451417,0.545715,32.4184184210526,58.5398,"46",43.032,3.76194402497094,1.2881608451417,5.45715
"40","sub0004","RS_D","D1",0.120504247632777,0.528381,31.2827183611533,58.7205,"0",118.16,4.77203963822312,1.20504247632777,5.28381
"41","sub0004","RS_D","D1",0.120504247632777,0.528381,31.2827183611533,58.7205,"23",55.768,4.0212002281841,1.20504247632777,5.28381
"42","sub0004","RS_D","D1",0.120504247632777,0.528381,31.2827183611533,58.7205,"46",23.256,3.14656316325657,1.20504247632777,5.28381
"43","sub0004","RS_E","D1",0.118291935036408,0.727735,31.3125677184466,57.1793,"0",109.88,4.69938886122707,1.18291935036408,7.27735
"44","sub0004","RS_E","D1",0.118291935036408,0.727735,31.3125677184466,57.1793,"23",42.408,3.74733702368551,1.18291935036408,7.27735
"45","sub0004","RS_E","D1",0.118291935036408,0.727735,31.3125677184466,57.1793,"46",11.4,2.43361335540045,1.18291935036408,7.27735
"46","sub0005","RS_A","D1",0.264765433536585,1.90672,52.0918652439024,111.33,"0",99.816,4.60332849110872,2.64765433536585,19.0672
"47","sub0005","RS_A","D1",0.264765433536585,1.90672,52.0918652439024,111.33,"23",72.528,4.28397269419849,2.64765433536585,19.0672
"48","sub0005","RS_A","D1",0.264765433536585,1.90672,52.0918652439024,111.33,"46",44.976,3.80612901416418,2.64765433536585,19.0672
"49","sub0005","RS_B","D1",0.227085763829787,1.93221,48.7832775075988,110.364,"0",46.792,3.84571224814072,2.27085763829787,19.3221
"50","sub0005","RS_B","D1",0.227085763829787,1.93221,48.7832775075988,110.364,"23",31.304,3.44374588490811,2.27085763829787,19.3221
"51","sub0005","RS_B","D1",0.227085763829787,1.93221,48.7832775075988,110.364,"46",13.256,2.58445028012426,2.27085763829787,19.3221
"52","sub0005","RS_C","D1",0.223414278137652,1.8743,46.7344354251012,105.219,"0",63.216,4.14655743366903,2.23414278137652,18.743
"53","sub0005","RS_C","D1",0.223414278137652,1.8743,46.7344354251012,105.219,"23",46.264,3.83436412085592,2.23414278137652,18.743
"54","sub0005","RS_C","D1",0.223414278137652,1.8743,46.7344354251012,105.219,"46",28.344,3.34441536756317,2.23414278137652,18.743
"55","sub0005","RS_D","D1",0.215591112291351,1.86839,46.8759432473445,107.802,"0",84.144,4.43252961684699,2.15591112291351,18.6839
"56","sub0005","RS_D","D1",0.215591112291351,1.86839,46.8759432473445,107.802,"23",61.52,4.11936232519739,2.15591112291351,18.6839
"57","sub0005","RS_D","D1",0.215591112291351,1.86839,46.8759432473445,107.802,"46",43.568,3.7743229359314,2.15591112291351,18.6839
"58","sub0005","RS_E","D1",0.210905836407767,1.84066,46.274008131068,111.894,"0",83.176,4.42095884467567,2.10905836407767,18.4066
"59","sub0005","RS_E","D1",0.210905836407767,1.84066,46.274008131068,111.894,"23",51.664,3.94476121401592,2.10905836407767,18.4066
"60","sub0005","RS_E","D1",0.210905836407767,1.84066,46.274008131068,111.894,"46",34.504,3.54107525934554,2.10905836407767,18.4066
"61","sub0006","RS_A","D1",0.0603989597560976,0.273031,33.370562804878,50.4419,"0",144.416,4.97269802364459,0.603989597560976,2.73031
"62","sub0006","RS_A","D1",0.0603989597560976,0.273031,33.370562804878,50.4419,"23",47.344,3.85744009565785,0.603989597560976,2.73031
"63","sub0006","RS_A","D1",0.0603989597560976,0.273031,33.370562804878,50.4419,"46",5.208,1.65019590490627,0.603989597560976,2.73031
"64","sub0006","RS_B","D1",0.0666945237082067,0.459753,33.4642686930091,61.3772,"0",134.128,4.8987945678955,0.666945237082067,4.59753
"65","sub0006","RS_B","D1",0.0666945237082067,0.459753,33.4642686930091,61.3772,"23",47.192,3.85422438670077,0.666945237082067,4.59753
"66","sub0006","RS_B","D1",0.0666945237082067,0.459753,33.4642686930091,61.3772,"46",25.328,3.23191050313866,0.666945237082067,4.59753
"67","sub0006","RS_C","D1",0.0701217838461538,0.58251,33.0902180161943,60.8094,"0",129.936,4.86704202154005,0.701217838461539,5.8251
"68","sub0006","RS_C","D1",0.0701217838461538,0.58251,33.0902180161943,60.8094,"23",77.992,4.35660625732697,0.701217838461539,5.8251
"69","sub0006","RS_C","D1",0.0701217838461538,0.58251,33.0902180161943,60.8094,"46",55.736,4.02062625772782,0.701217838461539,5.8251
"70","sub0006","RS_D","D1",0.0672272247496206,0.480291,32.497739908953,63.9454,"0",137.4,4.92289637978825,0.672272247496206,4.80291
"71","sub0006","RS_D","D1",0.0672272247496206,0.480291,32.497739908953,63.9454,"23",94.976,4.55362422810486,0.672272247496206,4.80291
"72","sub0006","RS_D","D1",0.0672272247496206,0.480291,32.497739908953,63.9454,"46",70.32,4.25305625337692,0.672272247496206,4.80291
"73","sub0006","RS_E","D1",0.0719238168567961,0.857398,33.0204748786408,61.8321,"0",148.16,4.99829277089787,0.719238168567961,8.57398
"74","sub0006","RS_E","D1",0.0719238168567961,0.857398,33.0204748786408,61.8321,"23",95.808,4.56234618879716,0.719238168567961,8.57398
"75","sub0006","RS_E","D1",0.0719238168567961,0.857398,33.0204748786408,61.8321,"46",69.672,4.24379851539044,0.719238168567961,8.57398
"76","sub0009","RS_A","D1",0.139764699390244,0.918215,35.2305487804878,63.8189,"0",112.736,4.72504880215883,1.39764699390244,9.18215
"77","sub0009","RS_A","D1",0.139764699390244,0.918215,35.2305487804878,63.8189,"23",93.032,4.53294351999074,1.39764699390244,9.18215
"78","sub0009","RS_A","D1",0.139764699390244,0.918215,35.2305487804878,63.8189,"46",72.888,4.28892401641156,1.39764699390244,9.18215
"79","sub0009","RS_B","D1",0.127867371306991,0.944612,35.0841279635258,62.6158,"0",52.592,3.96256401692186,1.27867371306991,9.44612
"80","sub0009","RS_B","D1",0.127867371306991,0.944612,35.0841279635258,62.6158,"23",40.344,3.69744268477442,1.27867371306991,9.44612
"81","sub0009","RS_B","D1",0.127867371306991,0.944612,35.0841279635258,62.6158,"46",30,3.40119738166216,1.27867371306991,9.44612
"82","sub0009","RS_C","D1",0.126149426882591,1.26039,33.8096206477733,66.909,"0",87.088,4.46691910169184,1.26149426882591,12.6039
"83","sub0009","RS_C","D1",0.126149426882591,1.26039,33.8096206477733,66.909,"23",69.528,4.24172954913516,1.26149426882591,12.6039
"84","sub0009","RS_C","D1",0.126149426882591,1.26039,33.8096206477733,66.909,"46",53.176,3.97360716673928,1.26149426882591,12.6039
"85","sub0009","RS_D","D1",0.132220842336874,1.33232,33.9153408194234,68.1712,"0",108.568,4.68737670477907,1.32220842336874,13.3232
"86","sub0009","RS_D","D1",0.132220842336874,1.33232,33.9153408194234,68.1712,"23",89.064,4.48935521242641,1.32220842336874,13.3232
"87","sub0009","RS_D","D1",0.132220842336874,1.33232,33.9153408194234,68.1712,"46",60.928,4.1096928391689,1.32220842336874,13.3232
"88","sub0009","RS_E","D1",0.127194190776699,1.42446,34.2635035194175,64.5249,"0",118.936,4.77858553331105,1.27194190776699,14.2446
"89","sub0009","RS_E","D1",0.127194190776699,1.42446,34.2635035194175,64.5249,"23",100.248,4.60764711586298,1.27194190776699,14.2446
"90","sub0009","RS_E","D1",0.127194190776699,1.42446,34.2635035194175,64.5249,"46",63.16,4.14567118938744,1.27194190776699,14.2446
"91","sub0010","RS_A","D1",0.0844928884146341,0.180407,42.170381097561,47.7866,"0",105.656,4.6601885337415,0.844928884146341,1.80407
"92","sub0010","RS_A","D1",0.0844928884146341,0.180407,42.170381097561,47.7866,"23",33.88,3.52282486978385,0.844928884146341,1.80407
"93","sub0010","RS_A","D1",0.0844928884146341,0.180407,42.170381097561,47.7866,"46",7.944,2.07241692674287,0.844928884146341,1.80407
"94","sub0010","RS_B","D1",0.0856172996960486,0.179422,42.1531945288754,48.5602,"0",97.808,4.58300637328637,0.856172996960486,1.79422
"95","sub0010","RS_B","D1",0.0856172996960486,0.179422,42.1531945288754,48.5602,"23",53.464,3.97900853020877,0.856172996960486,1.79422
"96","sub0010","RS_B","D1",0.0856172996960486,0.179422,42.1531945288754,48.5602,"46",32.472,3.4803781795366,0.856172996960486,1.79422
"97","sub0010","RS_C","D1",0.0831779591093117,0.184166,41.5098929149798,48.7551,"0",82.712,4.41536469428439,0.831779591093117,1.84166
"98","sub0010","RS_C","D1",0.0831779591093117,0.184166,41.5098929149798,48.7551,"23",34.376,3.53735864647269,0.831779591093117,1.84166
"99","sub0010","RS_C","D1",0.0831779591093117,0.184166,41.5098929149798,48.7551,"46",18.896,2.93895025945501,0.831779591093117,1.84166
"100","sub0010","RS_D","D1",0.0853676660091047,0.196306,40.8841335356601,48.672,"0",91.264,4.51375640535178,0.853676660091047,1.96306
"101","sub0010","RS_D","D1",0.0853676660091047,0.196306,40.8841335356601,48.672,"23",45.88,3.82602929226117,0.853676660091047,1.96306
"102","sub0010","RS_D","D1",0.0853676660091047,0.196306,40.8841335356601,48.672,"46",22.128,3.0968437749224,0.853676660091047,1.96306
"103","sub0010","RS_E","D1",0.0896862449029126,0.818773,40.5134214805825,63.8475,"0",113.464,4.73148560599231,0.896862449029126,8.18773
"104","sub0010","RS_E","D1",0.0896862449029126,0.818773,40.5134214805825,63.8475,"23",62.76,4.13931792786483,0.896862449029126,8.18773
"105","sub0010","RS_E","D1",0.0896862449029126,0.818773,40.5134214805825,63.8475,"46",29.896,3.39772469218318,0.896862449029126,8.18773
"106","sub0011","RS_A","D1",0.0978551884146341,0.443527,32.9742841463415,47.6691,"0",119.048,4.77952677312775,0.978551884146341,4.43527
"107","sub0011","RS_A","D1",0.0978551884146341,0.443527,32.9742841463415,47.6691,"23",61.08,4.11218448035043,0.978551884146341,4.43527
"108","sub0011","RS_A","D1",0.0978551884146341,0.443527,32.9742841463415,47.6691,"46",37.568,3.62615262420563,0.978551884146341,4.43527
"109","sub0011","RS_B","D1",0.0996977139817629,0.451033,32.3296468085106,52.606,"0",71.4,4.26829786934554,0.996977139817629,4.51033
"110","sub0011","RS_B","D1",0.0996977139817629,0.451033,32.3296468085106,52.606,"23",4.4,1.48160454092422,0.996977139817629,4.51033
"111","sub0011","RS_B","D1",0.0996977139817629,0.451033,32.3296468085106,52.606,"46",1.208,0.188966099512623,0.996977139817629,4.51033
"112","sub0011","RS_C","D1",0.10163192888664,1.33588,31.9691317813765,72.4642,"0",94.256,4.54601448477933,1.0163192888664,13.3588
"113","sub0011","RS_C","D1",0.10163192888664,1.33588,31.9691317813765,72.4642,"23",5.424,1.69083355063809,1.0163192888664,13.3588
"114","sub0011","RS_C","D1",0.10163192888664,1.33588,31.9691317813765,72.4642,"46",0.248,-1.39432653281715,1.0163192888664,13.3588
"115","sub0011","RS_D","D1",0.101177636479514,1.36292,32.0754327769347,71.992,"0",109.768,4.69836904761887,1.01177636479514,13.6292
"116","sub0011","RS_D","D1",0.101177636479514,1.36292,32.0754327769347,71.992,"23",14.048,2.64248003689276,1.01177636479514,13.6292
"117","sub0011","RS_D","D1",0.101177636479514,1.36292,32.0754327769347,71.992,"46",0.52,-0.653926467406664,1.01177636479514,13.6292
"118","sub0011","RS_E","D1",0.0990543225728155,1.43181,31.6263399271845,68.1592,"0",107.272,4.67536766497734,0.990543225728155,14.3181
"119","sub0011","RS_E","D1",0.0990543225728155,1.43181,31.6263399271845,68.1592,"23",19.808,2.98608589650219,0.990543225728155,14.3181
"120","sub0011","RS_E","D1",0.0990543225728155,1.43181,31.6263399271845,68.1592,"46",0.744,-0.295714244149045,0.990543225728155,14.3181
"121","sub0012","RS_A","D1",0.0428736148780488,0.116981,24.6493140243902,30.8322,"0",85.568,4.44931138147948,0.428736148780488,1.16981
"122","sub0012","RS_A","D1",0.0428736148780488,0.116981,24.6493140243902,30.8322,"23",1.656,0.504405055963068,0.428736148780488,1.16981
"123","sub0012","RS_A","D1",0.0428736148780488,0.116981,24.6493140243902,30.8322,"46",0.4,-0.916290731874155,0.428736148780488,1.16981
"124","sub0012","RS_B","D1",0.0462764488145897,0.157429,24.1299224924012,30.4602,"0",81.432,4.39976831615004,0.462764488145897,1.57429
"125","sub0012","RS_B","D1",0.0462764488145897,0.157429,24.1299224924012,30.4602,"23",3.672,1.30073647275824,0.462764488145897,1.57429
"126","sub0012","RS_B","D1",0.0462764488145897,0.157429,24.1299224924012,30.4602,"46",1.992,0.689139159162407,0.462764488145897,1.57429
"127","sub0012","RS_C","D1",0.0475336729149798,0.182187,23.85935,30.8633,"0",72.568,4.28452405331264,0.475336729149798,1.82187
"128","sub0012","RS_C","D1",0.0475336729149798,0.182187,23.85935,30.8633,"23",11.048,2.40224941610699,0.475336729149798,1.82187
"129","sub0012","RS_C","D1",0.0475336729149798,0.182187,23.85935,30.8633,"46",5.456,1.69671592054116,0.475336729149798,1.82187
"130","sub0012","RS_D","D1",0.052085498952959,0.209077,23.6712502276176,31.8945,"0",67.808,4.21668018208589,0.52085498952959,2.09077
"131","sub0012","RS_D","D1",0.052085498952959,0.209077,23.6712502276176,31.8945,"23",9.72,2.27418561847235,0.52085498952959,2.09077
"132","sub0012","RS_D","D1",0.052085498952959,0.209077,23.6712502276176,31.8945,"46",3.84,1.34547236659964,0.52085498952959,2.09077
"133","sub0012","RS_E","D1",0.052462709368932,0.249518,23.467127184466,31.7163,"0",73.224,4.29352323608248,0.52462709368932,2.49518
"134","sub0012","RS_E","D1",0.052462709368932,0.249518,23.467127184466,31.7163,"23",16.12,2.78006073707848,0.52462709368932,2.49518
"135","sub0012","RS_E","D1",0.052462709368932,0.249518,23.467127184466,31.7163,"46",7.528,2.01862940228308,0.52462709368932,2.49518
"136","sub0017","RS_A","D1",0.193906578658537,0.487554,45.1482585365854,54.3579,"0",86.36,4.45852460564661,1.93906578658537,4.87554
"137","sub0017","RS_A","D1",0.193906578658537,0.487554,45.1482585365854,54.3579,"23",62.896,4.1414825686795,1.93906578658537,4.87554
"138","sub0017","RS_A","D1",0.193906578658537,0.487554,45.1482585365854,54.3579,"46",32.752,3.48896402891893,1.93906578658537,4.87554
"139","sub0017","RS_B","D1",0.213594704711246,0.916699,44.9279744680851,70.8047,"0",89.616,4.49553387546748,2.13594704711246,9.16699
"140","sub0017","RS_B","D1",0.213594704711246,0.916699,44.9279744680851,70.8047,"23",47.976,3.87070088586621,2.13594704711246,9.16699
"141","sub0017","RS_B","D1",0.213594704711246,0.916699,44.9279744680851,70.8047,"46",23.448,3.15478520340859,2.13594704711246,9.16699
"142","sub0017","RS_C","D1",0.229904263360324,1.59874,44.6913495951417,82.6885,"0",82.376,4.41129413235445,2.29904263360324,15.9874
"143","sub0017","RS_C","D1",0.229904263360324,1.59874,44.6913495951417,82.6885,"23",50.48,3.92157721823296,2.29904263360324,15.9874
"144","sub0017","RS_C","D1",0.229904263360324,1.59874,44.6913495951417,82.6885,"46",26.752,3.28660923690229,2.29904263360324,15.9874
"145","sub0017","RS_D","D1",0.219968485280728,1.61644,44.7827324734446,81.6405,"0",55.704,4.02005195764025,2.19968485280728,16.1644
"146","sub0017","RS_D","D1",0.219968485280728,1.61644,44.7827324734446,81.6405,"23",30.192,3.40757698862619,2.19968485280728,16.1644
"147","sub0017","RS_D","D1",0.219968485280728,1.61644,44.7827324734446,81.6405,"46",14.656,2.68484980793177,2.19968485280728,16.1644
"148","sub0017","RS_E","D1",0.213579970873786,1.56398,43.6219345873786,83.5587,"0",48.776,3.88723838860551,2.13579970873786,15.6398
"149","sub0017","RS_E","D1",0.213579970873786,1.56398,43.6219345873786,83.5587,"23",29.176,3.37334645350638,2.13579970873786,15.6398
"150","sub0017","RS_E","D1",0.213579970873786,1.56398,43.6219345873786,83.5587,"46",17.784,2.8782991766619,2.13579970873786,15.6398
"151","sub0018","RS_A","D1",0.0644300269512195,0.222535,26.0901006097561,32.8352,"0",44.224,3.7892676281452,0.644300269512195,2.22535
"152","sub0018","RS_A","D1",0.0644300269512195,0.222535,26.0901006097561,32.8352,"23",32.392,3.47791147872986,0.644300269512195,2.22535
"153","sub0018","RS_A","D1",0.0644300269512195,0.222535,26.0901006097561,32.8352,"46",26.504,3.27729566499759,0.644300269512195,2.22535
"154","sub0018","RS_B","D1",0.0645658167173252,0.191625,26.1708729483283,32.6312,"0",15.416,2.73540593111207,0.645658167173252,1.91625
"155","sub0018","RS_B","D1",0.0645658167173252,0.191625,26.1708729483283,32.6312,"23",2.184,0.781158057882659,0.645658167173252,1.91625
"156","sub0018","RS_B","D1",0.0645658167173252,0.191625,26.1708729483283,32.6312,"46",1.496,0.402794879552285,0.645658167173252,1.91625
"157","sub0018","RS_C","D1",0.0688783020850202,0.651364,26.2945981781377,46.257,"0",15.496,2.74058192610469,0.688783020850202,6.51364
"158","sub0018","RS_C","D1",0.0688783020850202,0.651364,26.2945981781377,46.257,"23",0.872,-0.136965855073157,0.688783020850202,6.51364
"159","sub0018","RS_C","D1",0.0688783020850202,0.651364,26.2945981781377,46.257,"46",0.424,-0.858021823750179,0.688783020850202,6.51364
"160","sub0018","RS_D","D1",0.0688628201669196,0.66503,25.8085705614568,48.047,"0",15.48,2.73954886816158,0.688628201669196,6.6503
"161","sub0018","RS_D","D1",0.0688628201669196,0.66503,25.8085705614568,48.047,"23",1.552,0.439544421761027,0.688628201669196,6.6503
"162","sub0018","RS_D","D1",0.0688628201669196,0.66503,25.8085705614568,48.047,"46",1.176,0.162118849476435,0.688628201669196,6.6503
"163","sub0018","RS_E","D1",0.0684517451456311,0.65026,25.912167961165,46.874,"0",15.176,2.71971523263271,0.684517451456311,6.5026
"164","sub0018","RS_E","D1",0.0684517451456311,0.65026,25.912167961165,46.874,"23",2.64,0.970778917158225,0.684517451456311,6.5026
"165","sub0018","RS_E","D1",0.0684517451456311,0.65026,25.912167961165,46.874,"46",1.808,0.592221261969985,0.684517451456311,6.5026
"166","sub0031","RS_A","D1",0.0737113817073171,0.241996,39.5508725609756,51.3666,"0",49.144,3.89475476386163,0.737113817073171,2.41996
"167","sub0031","RS_A","D1",0.0737113817073171,0.241996,39.5508725609756,51.3666,"23",24.648,3.20469576129437,0.737113817073171,2.41996
"168","sub0031","RS_A","D1",0.0737113817073171,0.241996,39.5508725609756,51.3666,"46",9.44,2.24495598015741,0.737113817073171,2.41996
"169","sub0031","RS_B","D1",0.0896837337082067,1.12212,36.9686911854103,83.8663,"0",98.384,4.58887818921111,0.896837337082067,11.2212
"170","sub0031","RS_B","D1",0.0896837337082067,1.12212,36.9686911854103,83.8663,"23",61.864,4.12493842730673,0.896837337082067,11.2212
"171","sub0031","RS_B","D1",0.0896837337082067,1.12212,36.9686911854103,83.8663,"46",16.224,2.78649162740877,0.896837337082067,11.2212
"172","sub0031","RS_C","D1",0.0842723649797571,1.18074,36.8279016194332,84.9455,"0",93.8,4.54116485601218,0.842723649797571,11.8074
"173","sub0031","RS_C","D1",0.0842723649797571,1.18074,36.8279016194332,84.9455,"23",51.096,3.93370621625929,0.842723649797571,11.8074
"174","sub0031","RS_C","D1",0.0842723649797571,1.18074,36.8279016194332,84.9455,"46",11.192,2.41519923736318,0.842723649797571,11.8074
"175","sub0031","RS_D","D1",0.0822868380880121,1.1267,36.7574525037936,85.1805,"0",89.464,4.49383630972589,0.822868380880121,11.267
"176","sub0031","RS_D","D1",0.0822868380880121,1.1267,36.7574525037936,85.1805,"23",11.52,2.44408465526775,0.822868380880121,11.267
"177","sub0031","RS_D","D1",0.0822868380880121,1.1267,36.7574525037936,85.1805,"46",6.344,1.84750948433255,0.822868380880121,11.267
"178","sub0031","RS_E","D1",0.0792027674029126,1.08766,36.1920713592233,85.3982,"0",91.96,4.52135369989498,0.792027674029126,10.8766
"179","sub0031","RS_E","D1",0.0792027674029126,1.08766,36.1920713592233,85.3982,"23",6.12,1.81156209652423,0.792027674029126,10.8766
"180","sub0031","RS_E","D1",0.0792027674029126,1.08766,36.1920713592233,85.3982,"46",2.432,0.888713964103921,0.792027674029126,10.8766
"181","sub0032","RS_A","D1",0.156771186585366,0.480634,31.0310420731707,49.202,"0",20.152,3.00330353905031,1.56771186585366,4.80634
"182","sub0032","RS_A","D1",0.156771186585366,0.480634,31.0310420731707,49.202,"23",8.104,2.09235776694638,1.56771186585366,4.80634
"183","sub0032","RS_A","D1",0.156771186585366,0.480634,31.0310420731707,49.202,"46",4.008,1.38829236378256,1.56771186585366,4.80634
"184","sub0032","RS_B","D1",0.168224414893617,0.448417,28.8874626139818,53.5854,"0",100.304,4.60820557453161,1.68224414893617,4.48417
"185","sub0032","RS_B","D1",0.168224414893617,0.448417,28.8874626139818,53.5854,"23",81.488,4.40045577014225,1.68224414893617,4.48417
"186","sub0032","RS_B","D1",0.168224414893617,0.448417,28.8874626139818,53.5854,"46",51.816,3.94769898188062,1.68224414893617,4.48417
"187","sub0032","RS_C","D1",0.158698465789474,0.652991,29.9600157894737,50.5511,"0",102.976,4.63449595136992,1.58698465789474,6.52991
"188","sub0032","RS_C","D1",0.158698465789474,0.652991,29.9600157894737,50.5511,"23",82.584,4.41381595716329,1.58698465789474,6.52991
"189","sub0032","RS_C","D1",0.158698465789474,0.652991,29.9600157894737,50.5511,"46",62.136,4.12932553111735,1.58698465789474,6.52991
"190","sub0032","RS_D","D1",0.156611075720789,0.584435,30.9569125948407,53.5764,"0",95.896,4.5632642709048,1.56611075720789,5.84435
"191","sub0032","RS_D","D1",0.156611075720789,0.584435,30.9569125948407,53.5764,"23",73.36,4.29537882794821,1.56611075720789,5.84435
"192","sub0032","RS_D","D1",0.156611075720789,0.584435,30.9569125948407,53.5764,"46",54.296,3.99445055940146,1.56611075720789,5.84435
"193","sub0032","RS_E","D1",0.155865132281553,0.538857,30.3757574029126,53.5105,"0",102.152,4.62646190012238,1.55865132281553,5.38857
"194","sub0032","RS_E","D1",0.155865132281553,0.538857,30.3757574029126,53.5105,"23",84.904,4.44152120645952,1.55865132281553,5.38857
"195","sub0032","RS_E","D1",0.155865132281553,0.538857,30.3757574029126,53.5105,"46",71.632,4.27154190149861,1.55865132281553,5.38857
"196","sub0036","RS_A","D1",0.126385035365854,0.317918,36.6921170731707,43.4514,"0",115.704,4.75103520577143,1.26385035365854,3.17918
"197","sub0036","RS_A","D1",0.126385035365854,0.317918,36.6921170731707,43.4514,"23",64.048,4.15963280225022,1.26385035365854,3.17918
"198","sub0036","RS_A","D1",0.126385035365854,0.317918,36.6921170731707,43.4514,"46",21.6,3.07269331469012,1.26385035365854,3.17918
"199","sub0036","RS_B","D1",0.131145121884498,0.588799,36.505220668693,53.6803,"0",108.008,4.68220529845494,1.31145121884498,5.88799
"200","sub0036","RS_B","D1",0.131145121884498,0.588799,36.505220668693,53.6803,"23",54.816,4.00398212214171,1.31145121884498,5.88799
"201","sub0036","RS_B","D1",0.131145121884498,0.588799,36.505220668693,53.6803,"46",16.472,2.80166196972549,1.31145121884498,5.88799
"202","sub0036","RS_C","D1",0.124702377935223,0.550976,35.8359493927125,52.8038,"0",86.16,4.45620603284813,1.24702377935223,5.50976
"203","sub0036","RS_C","D1",0.124702377935223,0.550976,35.8359493927125,52.8038,"23",62.08,4.12842387587496,1.24702377935223,5.50976
"204","sub0036","RS_C","D1",0.124702377935223,0.550976,35.8359493927125,52.8038,"46",49.544,3.90286116363576,1.24702377935223,5.50976
"205","sub0036","RS_D","D1",0.118296187314112,0.629845,34.8263874051593,52.3543,"0",86.872,4.4644357709146,1.18296187314112,6.29845
"206","sub0036","RS_D","D1",0.118296187314112,0.629845,34.8263874051593,52.3543,"23",56.864,4.04066245197224,1.18296187314112,6.29845
"207","sub0036","RS_D","D1",0.118296187314112,0.629845,34.8263874051593,52.3543,"46",42.632,3.75260514499448,1.18296187314112,6.29845
"208","sub0036","RS_E","D1",0.125969469417476,0.655824,35.5781891990291,51.1707,"0",86.52,4.46037560108486,1.25969469417476,6.55824
"209","sub0036","RS_E","D1",0.125969469417476,0.655824,35.5781891990291,51.1707,"23",42.304,3.74488164422922,1.25969469417476,6.55824
"210","sub0036","RS_E","D1",0.125969469417476,0.655824,35.5781891990291,51.1707,"46",24.968,3.21759500496848,1.25969469417476,6.55824
"211","sub0042","RS_A","D1",0.204873251219512,0.522788,32.8707652439024,46.7117,"0",113.544,4.73219042699696,2.04873251219512,5.22788
"212","sub0042","RS_A","D1",0.204873251219512,0.522788,32.8707652439024,46.7117,"23",55.408,4.01472398766007,2.04873251219512,5.22788
"213","sub0042","RS_A","D1",0.204873251219512,0.522788,32.8707652439024,46.7117,"46",29.568,3.38669269545927,2.04873251219512,5.22788
"214","sub0042","RS_B","D1",0.180744181762918,0.78097,33.1353927051672,56.7581,"0",147.672,4.9949935981063,1.80744181762918,7.8097
"215","sub0042","RS_B","D1",0.180744181762918,0.78097,33.1353927051672,56.7581,"23",49.88,3.90962012081184,1.80744181762918,7.8097
"216","sub0042","RS_B","D1",0.180744181762918,0.78097,33.1353927051672,56.7581,"46",3.296,1.19270961204723,1.80744181762918,7.8097
"217","sub0042","RS_C","D1",0.184811817530364,0.925941,32.7932528340081,61.4326,"0",136.84,4.9188123601094,1.84811817530364,9.25941
"218","sub0042","RS_C","D1",0.184811817530364,0.925941,32.7932528340081,61.4326,"23",49.496,3.90189185822869,1.84811817530364,9.25941
"219","sub0042","RS_C","D1",0.184811817530364,0.925941,32.7932528340081,61.4326,"46",16.112,2.77956433597621,1.84811817530364,9.25941
"220","sub0042","RS_D","D1",0.179438809408194,0.864663,32.4683391502276,62.9008,"0",125.832,4.83494768393834,1.79438809408194,8.64663
"221","sub0042","RS_D","D1",0.179438809408194,0.864663,32.4683391502276,62.9008,"23",41.408,3.72347409887844,1.79438809408194,8.64663
"222","sub0042","RS_D","D1",0.179438809408194,0.864663,32.4683391502276,62.9008,"46",9.064,2.20431052372571,1.79438809408194,8.64663
"223","sub0042","RS_E","D1",0.181012934466019,0.926587,31.293458131068,68.02,"0",163.224,5.09512349054145,1.81012934466019,9.26587
"224","sub0042","RS_E","D1",0.181012934466019,0.926587,31.293458131068,68.02,"23",66.416,4.19593799131068,1.81012934466019,9.26587
"225","sub0042","RS_E","D1",0.181012934466019,0.926587,31.293458131068,68.02,"46",24.68,3.20599319903719,1.81012934466019,9.26587
"226","sub0047","RS_A","D1",0.0962222164634146,0.216981,32.0277579268293,39.9579,"0",54.208,3.99282849902959,0.962222164634146,2.16981
"227","sub0047","RS_A","D1",0.0962222164634146,0.216981,32.0277579268293,39.9579,"23",42.944,3.75989694134922,0.962222164634146,2.16981
"228","sub0047","RS_A","D1",0.0962222164634146,0.216981,32.0277579268293,39.9579,"46",33.592,3.51428794338189,0.962222164634146,2.16981
"229","sub0047","RS_B","D1",0.0958586142857143,0.24228,32.5616234042553,39.4645,"0",36.744,3.60397494702349,0.958586142857143,2.4228
"230","sub0047","RS_B","D1",0.0958586142857143,0.24228,32.5616234042553,39.4645,"23",17.712,2.87424237596628,0.958586142857143,2.4228
"231","sub0047","RS_B","D1",0.0958586142857143,0.24228,32.5616234042553,39.4645,"46",10.784,2.37806355416995,0.958586142857143,2.4228
"232","sub0047","RS_C","D1",0.11408777145749,0.586834,32.10509048583,52.9171,"0",51.888,3.94908754956496,1.1408777145749,5.86834
"233","sub0047","RS_C","D1",0.11408777145749,0.586834,32.10509048583,52.9171,"23",24.216,3.18701357171942,1.1408777145749,5.86834
"234","sub0047","RS_C","D1",0.11408777145749,0.586834,32.10509048583,52.9171,"46",11.888,2.4755294879754,1.1408777145749,5.86834
